row ID,row m/z,row retention time,ConditioningQC_neg_5.mzML Peak height,40TT5_neg_61.mzML Peak height,70TT1_neg_70.mzML Peak height,40TT_10M1_neq_18.mzML Peak height,ConditioningQC_neg_10.mzML Peak height,40TT_10M2_neq_16.mzML Peak height,ConditioningQC_neg_4.mzML Peak height,40TT3_neg_39.mzML Peak height,40TT1_neg_53.mzML Peak height,70TT6_neg_32.mzML Peak height,FreshJuice1_neq_24.mzML Peak height,70TT3_neq_14.mzML Peak height,ConditioningQC_neg_9.mzML Peak height,ConditioningQC_neg_3.mzML Peak height,40TT2_neq_22.mzML Peak height,HPP1_neg_33.mzML Peak height,FreshJuice3_neg_64.mzML Peak height,70TT4_neg_55.mzML Peak height,40TT_10M5_neg_40.mzML Peak height,40TT_10M4_neg_26.mzML Peak height,FreshJuice4_neg_38.mzML Peak height,FreshJuice6_neg_45.mzML Peak height,FreshJuice5_neg_73.mzML Peak height,40TT_10M6_neg_72.mzML Peak height,40TT4_neg_49.mzML Peak height,70TT7_neg_76.mzML Peak height,70TT5_neg_30.mzML Peak height,70TT2_neq_25.mzML Peak height,40TT6_neg_69.mzML Peak height,40TT_10M3_neg_46.mzML Peak height,FreshJuice_neq_17.mzML Peak height,SolventBlank4_neg_83.mzML Peak height,SolventBlank2_neg_2.mzML Peak height,FreshJuice2_neg_54.mzML Peak height,ProcessBlank2_neg_77.mzML Peak height,ProcessBlank1_neg_8.mzML Peak height,MEF_SS6_neg_75.mzML Peak height,SolventBlank1_neg_1.mzML Peak height,MEF_SS4_neg_68.mzML Peak height,MEF_SS5_neg_36.mzML Peak height,MEF_SS1_neg_56.mzML Peak height,MEF_SS2_neg_34.mzML Peak height,MEF_SS3_neg_52.mzML Peak height,MEF1_neg_41.mzML Peak height,MEF2_neg_60.mzML Peak height,QC11_neg_78.mzML Peak height,QC4_neg_28.mzML Peak height,QC10_neg_74.mzML Peak height,QC2_neg_13.mzML Peak height,MEF4_neg_29.mzML Peak height,MEF5_neg_50.mzML Peak height,MEF3_neg_44.mzML Peak height,QC9_neg_67.mzML Peak height,QC5_neg_35.mzML Peak height,QC6_neg_43.mzML Peak height,QC3_neq_20.mzML Peak height,QC7_neg_51.mzML Peak height,QC8_neg_59.mzML Peak height,HPP4_neq_21.mzML Peak height,US1_neq_23.mzML Peak height,QC12_neg_79.mzML Peak height,HPP6_neg_31.mzML Peak height,HPP5_neg_71.mzML Peak height,HPP2_neq_15.mzML Peak height,HPP3_neg_27.mzML Peak height,US2_neg_48.mzML Peak height,QC1_neg_12.mzML Peak height,US4_neg_65.mzML Peak height,US3_neg_47.mzML Peak height,UST6_neg_62.mzML Peak height,UST1_neg_37.mzML Peak height,UST2_neq_19.mzML Peak height,UST3_neg_57.mzML Peak height,US6_neg_66.mzML Peak height,US5_neg_42.mzML Peak height,UST5_neg_63.mzML Peak height,UST4_neg_58.mzML Peak height
4517,162.9989727,4.507572,7222.593,6367.8384,5024.9985,5688.5317,5370.1997,6948.1343,4986.934,6890.389,5778.0825,6420.8613,5827.4863,8073.948,4366.7764,5059.0205,6527.0317,5938.5474,4958.903,5745.1504,7062.3257,6088.45,6392.5933,6986.5474,5714.0967,6619.3013,5546.3447,6924.811,6096.3257,6083.153,6164.1465,6374.427,7296.445,5833.98,5114.1123,5356.817,5783.5376,6185.6055,6274.381,10326.708,6648.5874,6525.535,5627.2656,5441.9126,5986.981,5521.8735,4368.5293,5399.8853,6020.0005,7611.876,5647.4194,6246.3184,5484.1973,6672.408,6038.4707,6520.655,5572.1235,6392.6396,6972.0776,7036.335,7351.0728,5254.0723,6974.9185,5875.2607,4715.02,6571.5728,7129.7515,6597.845,4730.4004,5459.436,6791.3228,6556.2124,6056.1753,5872.439,6393.752,6991.0405,6736.031,5887.398,6655.0117
230,163.0100984,0.29972175,0,0,0,0,1826.2996,0,41670.05,0,0,0,0,0,32077.932,38907.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93577.77,0,82894.055,84709.67,81889.805,96878.43,76536.24,155445.88,118453.98,0,0,25690.414,35181.56,99239.84,98979.06,105681.586,30541.293,40728.13,0,0,29455.863,32478.71,0,0,29397.814,0,0,0,0,0,30244.316,0,0,0,0,0,0,0,0,0,0
231,163.0192,0.2975021,15622.632,0,0,0,0,0,3740.0183,0,0,0,0,0,3530.2466,2533.6199,0,0,0,0,0,0,0,0,0,6083.499,0,0,0,0,0,0,0,0,0,0,0,0,6975.1724,0,6948.662,7395.263,7581.5,7916.125,6237.347,11330.131,9637.638,0,0,2464.1223,3320.6135,8447.453,8619.327,8935.261,2626.9639,3940.471,0,0,2434.773,2382.6409,0,0,2682.6116,0,0,0,0,0,3232.7336,0,0,0,0,0,0,0,0,0,0
356,163.0223056,0.30910805,41941.695,3212.78,6818.125,0,42908.773,6660.821,28605.062,6268.737,5685.6934,3425.8982,6003.369,6320.0005,41302.223,36990.477,6438.8813,7978.3555,5576.005,6015.3706,2111.6116,8355.765,0,5395.0415,5763.575,6083.499,6068.347,10044.1,6047.157,7319.24,6112.2744,7201.7446,0,0,0,5986.885,0,0,98882.74,0,103894.555,98820.734,90111.484,95739.71,90139.586,16156.533,25974.908,42086.01,22733.57,36909.625,41679.223,88782.44,81216.66,67127.1,3328.7588,2302.9543,24602.885,40861.75,42011.562,38717.383,5843.3506,6653.1606,39225.168,5151.741,5435.3994,6632.8003,7330.9346,7951.0625,40757.496,6178.7056,5769.078,2611.045,0,1928.0344,7108.161,8766.21,5477.2495,6025.619,1208.5753
2264,163.0400405,2.0089014,9701.732,9134.264,13248.707,9836.315,9356.262,11175.777,8458.404,9512.946,9165.504,8936.015,10890.633,11440.126,10080.229,8539.002,8652.184,11914.317,11519.556,10351.745,13094.339,9931.804,12144.156,9749.403,12315.223,11304.147,13227.595,10113.28,9736.637,11673.976,10681.987,10841.559,8992.012,0,0,8522.322,0,0,4768.715,0,3312.686,4333.2266,4166.6265,4885.003,4714.5244,4532.918,5010.8984,11507.914,10833.719,10933.443,9620.062,5529.701,6358.1562,7113.7554,9313.485,10105.493,9187.703,6988.735,9207.998,9498.692,9465.63,5454.5806,9735.324,11379.97,10544.626,10234.265,10213.884,9220.776,9273.203,9408.311,9484.557,11362.141,8535.99,8452.454,8292.014,8543.928,11312.555,10600.037,11580.655
4005,163.0400897,3.2282627,20213.312,20320.672,21779.406,22974.816,17873.312,25278.184,21697.133,21658.012,22075.123,21681.22,23781.752,23605.035,23826.732,19295.977,22873.441,18978.25,22187.662,21388.24,21537.88,22562.387,25267.93,22557.336,24448.049,23080.115,20714.617,26622.604,23397.697,21739.648,22497.117,20871.48,21781.848,0,0,21032.771,0,0,8646.567,0,10503.332,12402.431,11381.08,11892.004,10472.8,9013.501,14243.334,19938.766,20480.076,17554.35,21761.084,15101.778,14038.085,13694.158,17329.732,23184.492,21389.45,21125.002,17048.037,21841.59,25284.564,14277.448,19912.104,20593.885,25088.56,24732.863,25111.398,17241.139,19451.844,21505.824,18364.191,20471.814,19541.984,17295.338,23034.527,21841.91,20907.82,22007.29,22355.953
2682,163.0400905,2.2401898,25605.975,36273.363,40196.01,32359.771,30595.441,35478.816,26775.256,38293.836,35343.625,36091.42,37809.164,37219.324,27177.166,28717.002,32190.475,37979.37,39152.844,38034.26,33995.867,33478.707,34669.25,38150.61,38171.715,36102.316,30805.568,36975.125,38563.06,37673.79,33258.63,39711.605,35448.246,0,0,35075.605,0,0,12214.845,0,14546.636,14398.472,15338.869,17588.99,18132.713,11868.876,14757.049,32567.725,28879.607,37006.09,31684.66,24371.986,24375.207,24694.033,32524.977,33920.32,32706.156,28827.285,31036.277,31064.51,37822.902,27249.895,33303.61,39477.56,41549.312,37393.76,37238.082,30914.475,31262.28,38572.645,36604.742,36039.383,30425.826,28947.898,32560.523,37261.766,31423.293,36327.734,37733.824
3533,163.0400904,2.8135152,5210.871,7657.396,8396.822,8090.624,6014.5713,8009.064,5091.3613,6416.512,6603.2964,7929.2285,3273.1086,6578.636,6068.1025,6636.426,7168.566,5443.705,3636.9358,7725.3247,9192.449,10318.296,4183.048,3578.694,4264.511,11415.026,8014.881,6385.657,8545.037,7193.1724,7988.0557,7211.765,6040.016,0,0,5506.0396,0,0,1519.6404,0,1617.0172,0,1594.7544,1501.9,1157.106,1251.1322,1199.56,4993.674,5363.3906,4434.661,7569.9624,2235.8025,1724.0822,1420.5668,5162.9785,5789.692,7829.0127,5940.1216,6375.717,5063.0205,5395.967,3893.3945,4902.9907,5559.369,6231.0957,5070.9272,6529.4546,5479.9346,6999.558,6180.984,5123.0947,9662.539,6586.266,6587.247,7975.8867,8006.257,6595.3774,5805.4404,7487.19
3402,163.040091,2.7048528,10252.468,9837.727,8587.829,14832.93,8954.73,14159.99,7131.0757,10085.846,9987.794,8522.546,5926.4976,8991.006,7138.7144,6739.7583,10203.177,6633.646,5580.004,8292.006,11683.79,15159.25,7252.856,5429.0396,6544.8296,13537.446,11625.178,7607.113,8298.435,8892.267,10199.577,8734.148,6799.637,0,0,5506.0396,0,0,2958.6252,0,2921.9243,2974.8389,3641.603,2441.1658,3388.6045,2267.4143,2027.8685,9944.271,8316.733,7306.69,8677,2235.8025,2247.843,2209.5715,7926.2334,5426.592,7123.212,6343.3076,9062.545,6211.531,5464.0967,5582.4727,7032.8403,9235.701,8078.615,6872.721,6800.574,6604.016,7489.958,5634.8633,5335.3184,9148.518,10189.83,8283.682,12175.827,5722.4043,6854.368,12009.332,9386.859
1584,163.0610429,0.96013093,4354.7495,1501.2961,1779.5428,1359.4425,3927.7812,1483.7759,4970.3286,1561.0078,1789.1106,1779.0214,1697.9669,2098.847,3454.2473,4095.4294,1838.113,2052.4934,2388.3186,1729.6074,1167.5569,1443.3268,1606.9336,1745.2894,1758.2909,1959.3634,1431.8083,1922.9225,1848.1025,1624.1907,1661.0076,1812.2859,1565.7661,0,0,1979.4198,1280.0476,0,16108.805,0,13908.502,15634.607,9611.156,14128.891,13312.318,12331.675,11114.958,4287.148,4403.3223,3679.1921,4665.9355,11067.5625,11486.054,10962.232,5083.7354,4221.8735,3611.9668,3900.406,3510.6987,5132.907,1786.9379,0,3778.3613,1570.3031,1424,2000.5385,1583.1617,2676.6177,4467.7114,1587.6152,1561.8512,1550.5468,1568.3392,0,1557.01,2073.7937,1515.7781,1686.1392,1698.5198
1977,164.0717745,1.6898652,325506.8,358150.22,339744.72,366580.06,297475.66,389418.97,300025.66,351517.16,344333.97,364149.66,396320,379679.47,295238.16,305299.66,353832.84,347497.34,408371.56,347413.3,333038.47,369486.94,404331.38,386821.22,381715.7,365839.94,349047.88,348128.22,364704.16,380845.7,342365.75,340505.28,362689.47,0,0,375143.56,1269.8912,2117.306,53497.824,0,61043.45,49848.254,60775.13,57636.23,65210.504,32728.963,63183.273,283347.28,294476.06,291248.8,314968.8,78702.85,96246.78,81681.61,278497.97,297060.5,281808.06,319720.78,292694.3,288663.94,370674.62,263102.25,298410,370737.84,345597.72,379921.72,325939.53,334499.7,294090.28,330051.62,340398.22,359390.75,335934.88,328763.03,336566.3,340264.8,337610.6,368386.62,356037.75
1976,164.0807202,1.689777,23768,24054.988,20986.156,25365.277,22250.273,24610.572,20876.984,25061.572,23800.086,23338.441,26173.355,25309.844,20786.695,22977.44,23121.965,22065.418,22425.443,22930.092,23690.463,23554.547,25666.86,25485.443,24978.021,26077.668,21946.686,22819.23,24878.025,24613.582,23859.691,23264.027,26991.701,0,0,24732.262,0,0,5628.048,0,5011.0654,4166.7446,5752.3247,4972.716,4948.795,3157.394,6154.522,20641.621,21232.918,20247.941,20306.59,7439.0537,7335.5728,6912.645,20325.594,21557.518,19505.646,20841.498,23907.666,20873.33,24650.65,20300.115,20766.822,24028.164,23444.379,25045.936,23422.848,20011.709,22078.93,22287.508,21620.652,23136.23,23468.127,22111.127,22275.617,23557.975,21121.426,23199.982,23800.26
1649,164.8360743,1.0713086,6856.608,6419.553,5949.9385,6665.749,6475.5596,6893.906,5978.654,7285.0645,6718.9473,8291.513,6208.376,5792.1914,7061.412,6619.811,6410.8647,7381.8096,5386.841,6068.2173,7055.0176,7910.246,6218.678,6010.759,5578.448,5231.365,7493.6455,4885.4087,7752.4575,6284.0728,5264.811,7590.5347,6535.0356,4673.603,4044.6147,5282.258,6280.469,5460.5977,5013.6465,3951.1995,5795.6704,6161.836,6753.7734,7681.0635,8490.289,7171.875,4986.961,5025.962,9557.797,5125.151,6393.496,7036.9175,7300.92,6250.79,5878.217,6857.4155,8988.703,7148.146,7287.3203,6487.202,6853.2256,5123.5884,5828.7427,7204.1826,5975.04,6974.553,6559.011,6206.0073,7209.077,7068.3325,6691.0645,5618.1387,7475.011,6097.1377,6227.618,5781.2314,6837.3438,5444.986,6174.52
3020,164.8361356,2.4280891,5627.317,5181.9917,5495.5044,6246.872,4880.5146,5338.9917,5368.014,5933.4243,7016.1885,8741.842,5567.2417,5693.6245,3845.8098,5096.2817,4565.271,6544.871,4673.396,5593.87,7525.1416,5161.48,6434.5103,6910.6245,5677.378,6028.1343,6683.163,6428.7544,6493.1274,6449.567,6499.47,7320.3296,5756.059,6851.066,6655.171,5498.826,7686.567,6016.033,5244.5586,5350.1724,5688.3486,6673.533,6637.867,7204.5674,7057.035,6835.7554,4913.817,5946.272,6146.0566,5233.066,5844.006,6358.945,8318.581,6373.9883,5296.6016,7827.3745,8192.299,6440.0234,7405.5195,5579.3257,5596.47,5633.6675,4831.1167,6260.7134,6717.685,5660.0405,7237.826,5879.0835,6308.4155,7725.6025,5982.275,6200.8853,7833.418,6254.2383,5777.0327,5107.448,6136.947,5322.231,5343.2363
4599,164.8362332,4.572477,10603.327,9791.669,8628.829,11501.471,8660.228,13009.319,10145.032,11779.912,10276.72,13617.505,10449.5205,12624.122,11160.118,9692.993,10591.828,13038.538,10753.339,10457.964,12773.348,11703.615,11827.002,12052.443,11197.744,10833.543,13616.913,8786.295,12282.64,12066.2295,7974.3633,13353.659,12258.307,7457.4277,5244.4077,9824.814,5360.4766,5930.3896,6184.3076,5786.0225,7597.6157,7458.0723,7655.6504,7735.2817,8369.362,7834.9766,6859.292,9202.763,14015.631,9065.65,10095.5,10231.877,9042.491,8818.77,8952.389,11661.541,12367.028,11733.956,8492.05,7270.5527,10869.695,10537.232,7778.923,13883.387,9388.755,13721.639,11917.6045,11066.183,13308.533,8524.755,10106.582,9376.209,11052.976,11541.349,10258.525,10140.961,9537.292,11627.347,11557.99
1623,164.9272587,1.088319,10366.656,10114.398,11171.576,12364.498,12288.34,12259.172,10609.357,10689.946,13476.132,10158.156,11790.892,11159.942,10821.346,11707.215,11955.356,14160.202,10482.429,10139.4795,12155.033,12100.253,11644.906,10471.302,11481.906,12237.113,11093.222,11033.632,11665.127,10721.46,10665.291,10533.313,9355.024,20476.95,17082.725,11793.03,19268.664,18383.209,10054.709,17734.664,7849.2476,10094.842,10141.816,9940.533,8517.14,10878.033,11147.102,9375.959,12881.919,9753.633,12471.22,11600.585,12965.558,12140.91,11036.009,10317.972,13068.817,10075.236,10838.098,12387.5205,9636.996,13210.906,10394.381,11753.348,10879.41,12363.717,11200.115,12845.946,10905.911,11779.72,12899.457,9267.52,13359.435,9349.533,9881.595,12615.106,14146.954,8618.943,11209.503
15,164.927298,0.22140154,15147.49,18515.96,21669.957,16435.357,19359.83,19638.828,15163.245,20048.201,23385.473,19713.84,19055.559,17708.455,19133.217,16222.361,19546.922,17085.46,18195.168,21532.03,20053.25,17782.395,19429.838,17074.328,17716.828,20240.74,20849.852,19549.703,19224.947,20325.174,17452.18,22348.068,18263.684,17851.764,17576.932,20887.621,18513.576,23974.252,19825.504,14371.02,18000.244,21079.963,21661.854,20030.584,21222.834,21720.195,22245.244,21598.277,18649.766,15470.002,18433.414,21024.24,18968.096,21390.383,17100.793,19292.635,21104.055,15083.483,17183.06,16668.258,22382.062,19027.229,22916.086,18140.598,16551.816,22887.64,17932.322,22873.781,16730.213,21481.562,21555.543,15736.948,24635.459,18904.684,19181.117,19817.348,23887.826,18152.174,16600.855
5295,164.9273145,5.7104926,8968.321,9501.377,9179.231,8664.652,9676.952,10083.669,9693.043,8774.524,10241.744,10091.736,10214.882,9364.038,9696.357,9622.204,8892.643,10299.334,9508.924,8834.459,10163.443,9268.62,10227.373,9153.67,8837.056,8929.728,9569.963,9976.697,9929.142,10098.0625,9205.043,9216.457,9144.694,9190.949,8300.276,10690.654,9443.255,8464.424,8600.847,8347.003,10398.195,9590.907,10611.236,9288.624,12138.917,10627.396,9230.357,9858.097,10696.852,8946.962,10439.663,9880.507,10788.3125,9965.231,8173.8394,9335.441,10047.098,9211.569,9368.016,8927.726,10034.023,9538.484,9950.755,10432.009,8444.041,9450.511,9824.781,8858.264,8842.51,9350.101,9887.02,9155.232,8904.431,10200.352,10411.253,9011.347,10930.233,9483.815,8832.141
4712,164.927341,4.702607,11646.859,12400.182,13256.022,13610.285,11661.057,12827.861,12073.603,14556.62,12008.515,11541.008,11309.044,10876.636,13199.426,13427.695,12218.329,12209.832,12100.073,11870.706,12175.005,12378.309,12875.081,13031.175,11186.557,11933.142,13766.532,14122.657,12243.425,11357.2295,12018.393,13107.745,13087.527,10968.895,11091.051,12556.594,11855.681,10484.655,11197.856,10707.733,12954.285,12763.67,13192.809,12721.09,12522.798,12459.815,12592.071,12112.762,13099.302,12886.871,12379.487,13234.5625,11465.243,11889.002,11516.865,12090.199,12189.966,11680.864,12792.643,12006.974,12273.711,12203.601,13344.968,12462.634,13309.953,11673.337,13458.089,12877.164,13425.06,12654.514,12584.362,11593.338,12291.174,10856.709,12448.885,11724.213,11778.764,15043.004,13383.254
4093,164.9273477,3.4036846,14144.339,13935.8125,13665.745,14314.91,12853.815,15401.24,14247.856,13819.807,14536.027,15532.81,13460.472,14333.809,15105.264,17484.176,12565.008,15948.302,14920.176,13869.735,16406.068,16226.519,16225.464,13226.889,14151.791,13984.598,14928.142,14382.968,13897.941,13562.162,16226.402,13952.002,13657.523,17086.832,15892.606,15324.895,14755.427,15164.471,13990.527,14391.394,13220.564,14854.397,13933.589,13870.117,14356.816,13794.548,12971.799,13765.728,15020.47,13411.002,13097.058,15664.656,14366.974,14784.447,15505.253,16148.161,13982.1875,14563.497,13729.365,14457.907,14480.704,15429.743,13226.136,15001.42,13396.1875,14682.389,14983.317,15831.904,13476.876,14180.039,16663.291,13591.815,15261.433,13915.28,14045.368,14351.856,14596.258,13621.826,15441.786
3896,164.927348,3.1094031,13441.705,11522.635,13238.297,12467.83,12121.861,12354.585,12645.95,13283.563,11365.177,14048.871,12834.131,13094.472,12516.025,12874.7705,15873.127,13758.355,10591.052,13674.59,15368.622,12777.005,12886.687,12682.525,12757.919,12438.47,13765.93,12486.244,15083.383,13565.716,11731.489,12998.491,12860.922,16238.001,14387.357,14287.249,16917.928,15271.718,12540.459,17145.467,12360.909,15065.966,14087.482,14270.183,13299.601,14896.545,13103.706,13637.567,14789.145,13614.332,14314.458,12559.652,14733.905,14017.662,14001.444,12649.488,13843.993,12607.016,11639.138,13262.786,13285.322,13863.533,13950.726,13783.259,12045.953,12674.403,12511.514,14231.844,13334.249,12520.096,13253.269,13350.807,13346.105,13836.404,12470.533,12957.858,14602.699,12546.967,13266.136
4732,164.9273537,4.7581916,11433.666,12400.182,13256.022,13610.285,12385.683,12827.861,12073.603,14556.62,11656.376,11234.489,11309.044,10876.636,13199.426,13427.695,12218.329,12774.898,12100.073,11870.706,12175.005,12378.309,11911.683,13031.175,11186.557,12552.96,13038.683,10570.252,12243.425,11783.321,12018.393,11790.325,13087.527,10940.792,11011.222,12326.055,11855.681,10371.356,11056.241,10707.733,12954.285,12763.67,11055.682,12721.09,12522.798,12269.674,12592.071,12112.762,13099.302,12886.871,11066.432,13234.5625,13137.863,11889.002,10953.677,12090.199,12565.87,11680.864,11963.466,10783.413,12273.711,11798.583,12622.97,11915.991,13309.953,11673.337,11725.576,13009.903,11042.834,10583.554,12584.362,11593.338,11869.215,10856.709,12223.431,12653.986,11900.9375,15043.004,13383.254
4246,164.9273566,3.7480288,14095.496,13759.416,14310.984,13499.38,14006.699,14954.937,15267.134,14097.973,13310.862,14510.262,14137.855,14244.898,12879.054,13842.28,13446.617,14373.03,13181.388,14152.146,14671.818,14342.123,17016.283,14128.84,14066.728,13010.471,14410.076,13679.206,14275.561,16386.904,14249.546,14742.005,14351.668,13749.698,13960.374,14009.2,14725.862,13276.977,13841.559,13219.109,13781.352,14604.917,14978.492,14482.72,13614.004,14448.035,14865.783,13615.252,16452.877,13435.74,14055.561,14581.037,16046.016,15765.499,14092.783,16699.838,15445.449,13799.782,14072.419,12753.044,13303.806,15627.724,15287.448,14318.058,15846.684,15284.037,14522.344,15208.568,14072.057,14403.957,14672.307,13830.99,15692.056,15168.087,14206.774,13671.9,15217.276,15580.279,13605.925
4225,164.9273569,3.6815012,14095.496,14045.087,14310.984,14268.334,13944.452,14894.141,15267.134,15027.422,13207.3955,13987.432,14137.855,16051.173,13129.321,13842.28,13446.617,15863.858,13210.715,14152.146,14866.425,14342.123,17016.283,14128.84,14066.728,13613.716,14924.368,13595.775,14275.561,16386.904,14218.267,15181.653,12714.662,13873.666,13960.374,15204.215,14725.862,13586.955,13923.097,14724.667,13711.766,14702.184,14559.189,13277.051,13843.583,14042.4375,14865.783,13694.122,16452.877,13062.462,13658.624,14581.037,16046.016,15765.499,14092.783,16699.838,15445.449,13955.11,14072.419,12753.044,16038.522,15627.724,15959.443,14318.058,14937.271,14367.439,16333.859,15208.568,15879.718,15438.152,15006.601,13830.99,15692.056,14432.29,14206.774,13671.9,15217.276,14621.993,13605.925
3325,165.01929,2.6156673,3809.5566,4822.629,6186.4517,5575.4863,4045.402,6489.264,4837.223,5010.1733,4469.487,4952.3535,8645.929,5019.8774,3994.9604,4326.322,4725.586,5138.0063,7799.763,6350.8223,4881.8955,5378.4463,4591.2974,6225.8813,5459.3594,5599.6846,4338.639,4544.731,4658.347,5815.4688,4164.7104,3671.4495,4869.0415,1409.0294,1140.361,6448.214,1284.0023,0,1733.1519,1263.6017,2186.8223,2396.673,2347.229,2176.271,2020.4133,2197.4248,2188.9224,4064.918,4509.961,3766.226,4179.1562,2685.2349,2199.3062,2727.54,3521.7302,4083.4424,4016.9163,4589.6753,4095.4512,5971.815,7169.5967,2343.5754,6101.5,4548.1865,4448.3594,5626.165,5620.5684,4627.0044,5102.4907,5264.662,5393.4316,4477.4023,3341.2468,3824.1243,4067.181,4060.1367,5376.2085,4916.9014,6402.472
2818,165.0193211,2.3248303,20868.934,18769.402,23591.426,31260.78,20894.354,23583.781,19003.27,21483.42,22187.22,22882.824,26839.443,24356.291,20966.756,20994.242,25460.713,21696.797,22480.297,18712.062,22260.838,25834.184,23254.898,21548.66,22115.756,22997.988,19167.268,24931.285,22344.08,22753.686,18524.805,26803.012,27115.967,3263.7542,3413.5498,18083.715,3071.0332,3847.2183,8248.512,4087.3123,7978.8354,10281.626,10423.695,9807.196,10262.629,12510.304,12730.441,17994.412,19917.438,17437.746,19774.678,11945.103,12898.836,13853.336,18423.264,19108.502,17764.553,20792.648,16319.784,20221.959,24457.018,11721.35,17178.342,24107.41,25695.453,26095.611,24742.25,16622.67,18499.125,15824.136,18376.105,22122.566,17247.902,21435.994,23619.045,21652.82,20853.383,18434.29,22311.107
1629,165.0226186,1.056778,5813.0967,0,0,0,4115.676,0,3585.955,0,0,0,0,0,5147.928,5290.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24614.23,0,20841.77,24100.951,19687.395,21219.656,22540.111,4702.388,8908.46,4036.9604,4195.1646,3813.9153,3785.7258,9667.757,8104.854,10382.076,3680.5088,3976.4731,4035.188,5598.2046,5075.8955,3002.488,0,0,4143.054,0,0,0,0,0,3788.2979,0,0,0,0,0,0,0,0,0,0
469,165.0258608,0.30080944,0,0,0,0,6910.904,0,532723.6,0,0,0,0,0,406071.62,438735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681352.06,0,689004.8,697228.9,516515.28,670130.6,588989.25,551721.3,546742.8,0,0,247743.19,339865.44,586052.44,662796.56,628908.9,321578.62,574573.94,0,0,394714,413949.22,0,0,275972.5,0,0,0,0,0,312531.03,0,0,0,0,0,0,0,0,0,0
444,165.0381661,0.3154764,584494.44,125863.82,441258.72,5952.855,578678.9,417051.78,346603.4,241789.47,383957.53,5065.0996,392477.3,451579.47,535678.94,481884.22,408882.25,330253.22,237586.95,442014.9,4585.056,460731.25,0,456315.72,448338.8,469682.3,465986.2,401831.7,339850.9,473882.4,250166.69,491842.88,6014.5205,0,0,421500.4,1914.8958,0,793183.94,0,762987,831709,700340.25,728421.7,736565,14804.913,51466.09,524066.53,236114.7,576935.9,549999,465535.38,368011.8,325727.72,4220.215,7158.483,290562.4,606455.4,587900.06,548479.8,479545.03,453607.28,526393.4,466543.1,458353.2,497952.7,467887.72,423537.38,502005.22,378273.66,177425.25,97318.89,4981.7173,5728.446,429571.75,407121,347261.16,450531.38,2804.4736
831,165.0399624,0.3063829,584494.44,471636.12,323393.94,471208.97,578678.9,417051.78,346603.4,455770,383957.53,405217,352683.5,451579.47,138723.1,291984.12,196999.03,390984.78,430349.66,442014.9,434434.1,460731.25,487675.75,456315.72,250726.98,257797.88,465986.2,287185,401538.28,240815.6,495219.53,491842.88,472827.84,0,0,421500.4,1914.8958,2989.6975,793183.94,0,158739.78,79050.13,39504.43,728421.7,14288.917,14804.913,11248.467,524066.53,581814.6,576935.9,361876.2,14812.245,368011.8,325727.72,513335.4,372016.22,550942.06,606455.4,587900.06,548479.8,176095.12,453607.28,526393.4,168999.89,458353.2,497952.7,300084.62,423537.38,502005.22,340612.9,480325.38,453207.3,404315.06,465294.72,429571.75,176132.62,389057.53,248188.44,471726.44
428,165.0493693,0.299696,18698.762,27817.385,19941.002,26523.28,17286.068,23509.252,19125.055,28787.154,23175.879,27945.168,21857.855,13392.082,9659.916,23962.527,14805.033,24728.588,26961.877,15949.239,26682.479,18974.938,28001.078,19595.162,18415.455,15840.901,14994.562,18412.611,26268.598,16858.291,28973.316,17449.363,28018.074,0,0,22039.977,0,0,4302.834,0,10669.844,5394.7866,0,10619.68,1105.7928,0,1415.0409,10395.277,31979.188,25418.49,17953.844,1231.2695,2800.2913,3593.5051,30624.342,24106.252,21686.607,23835.656,9177.43,20174.482,13668.275,16872.127,11874.469,12005.881,20370.64,19837.797,20259.1,23036.914,30537.719,21871.275,27314.918,25906.113,24175.406,28405.887,10414.249,12760.82,27040.68,17606.564,26877.303
